status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
1.24878E+18,9.41635E+17,2020-04-11T01:26:04Z,Amaresh03335514,"@DrAlkaRay2 @ChhayaGupta13 @KNJoshi18946341 @BindaPressed @JayHinduRashtr @CBarwad @Prakash12Joshi @RajeshK16151624 @Vishakh50862352 @SMehta2020 @cprd_india @KaushikDesai16 @RPPATTNAIK1 @MissionMODI2024 @mukesh30singh @DrSanjib_ @nair_hena @Arun72954786 @bandushingote @lksharma50 @vijay2437888367 @ManojKu82634710 @being_mithi @MadanKu43431327 @Mksrajput123445 @RPDULAR @Amaresh277711 @AAKHAND_BHARAT @RohanSharma5275 @aakashgupta146 @Dev__17 @Dharmen02751401 @BasavarajRamraj @KdwivediVinod @mhrathod2970 @SunilMa94722455 @rakeshojjha @DrRekha43103237 @RajpalChhoker @JadooKaDhoop @yogiputinnath @sachida10 @SMehta1950 @Hritu_6 @BJP4India @narendramodi_in @NiranjanTripa16 @Satyend71267811 @UN President #Guteras warns @unsc member Nations against bio_terrorism! Terrorists might use #Coronavirus as bio weapon!!  Real threat. United WE stand,
Divided WE fall.",Twitter for Android,1.24878E+18,1.0453E+18,DrAlkaRay2,FALSE,FALSE,14215,3,IN,"Varanasi, India",city,5896,4075,,2017-12-15T11:45:08Z,FALSE,en
1.24879E+18,233039234,2020-04-11T01:41:54Z,dnyadav,"#ICYMI: India's financial capital #Mumbai, which is one of the worst affected cities by the #COVID19 has also witnessed a surge in the prices of essential commodities. Smaller cities appear to be the worst hit.

https://t.co/bMuZZLKGAm",Twitter for Android,,,,FALSE,FALSE,232167,0,IN,"Mumbai, India",city,6629,3357,,2011-01-02T03:17:39Z,FALSE,en
1.24879E+18,380784997,2020-04-11T01:42:35Z,vnigamsinha,"MCG along with some good partners is doing great to get food to the needy in these trying times. Overall, impressive effort by INDIAN administration led by a responsive @PMOIndia @narendramodi #covid19",Twitter for iPhone,,,,FALSE,FALSE,268,0,IN,"Gurgaon, India",city,1866,264,,2011-09-27T07:00:38Z,FALSE,en
1.24879E+18,81566525,2020-04-11T01:43:54Z,Virendra9,"I recommend @SetuAarogya app to fight against #COVID19 . Please download and share it using this link Android : 
https://t.co/PPv6HdS5v8
iOS : 
https://t.co/eRKqvyRN2D
#AarogyaSetu
Salute to #Coronafighters 
Love for #CoronaYoddha 
Respect for #CoronaWarriors 
#IndiaFightsCorona",Twitter for Android,,,,FALSE,FALSE,3445,0,IN,"Faridabad, India",city,313,1084,,2009-10-11T10:30:55Z,FALSE,en
1.24879E+18,3883383994,2020-04-11T01:47:49Z,abhineetraj4,"@narendramodi @PMOIndia sir, how difficult is it to allow police personnel to carry stun guns in India for their safety especially from erractic spitting people? #CoronavirusOutbreak #IndiaFightsCorona #IndiaDeservesBetter #IndiaFightsCoronavirus #IndiaFightsCOVID19 https://t.co/mNjl9h4WWc",Twitter for iPhone,,18839785,narendramodi,FALSE,FALSE,909,1,IN,"New Delhi, India",city,76,67,,2015-10-06T19:39:02Z,FALSE,en
1.24879E+18,2432881500,2020-04-11T01:48:09Z,jai_shrivastva,We are esteemed Training Partner (Eupraxis Expert Systems Consulting Pvt. Ltd.) empanelled with UP Skill Development Mission (UPSDM) @CMOfficeUP @UPSDMOfficial #StayhomeStaysafe #Indiafightscorona #Waragainstcorona https://t.co/Ugd3fBJJAx,Twitter for Android,,,,FALSE,FALSE,51,0,IN,Karawal Nagar Chowk,poi,10,142,,2014-04-08T02:07:58Z,FALSE,en
1.24879E+18,481968108,2020-04-11T01:51:06Z,ayushshukl99,"@joshtpm This guy is rooting for the virus ir what?
#TrumptheWorstPresidentEVER #CoronavirusOutbreak",Twitter for Android,1.2487E+18,21268897,joshtpm,FALSE,FALSE,437,0,IN,"New Delhi, India",city,18,334,,2012-02-03T11:26:00Z,FALSE,en
1.24879E+18,2432881500,2020-04-11T01:53:45Z,jai_shrivastva,"We are esteemed Training Partner (G K Foundation) empanelled with UP Skill Development Mission (UPSDM) @CMOfficeUP
@UPSDMOfficial #StayhomeStaysafe #Indiafightscorona #Waragainstcorona https://t.co/vOoR6b54CY",Twitter for Android,,,,FALSE,FALSE,51,0,IN,Karawal Nagar Chowk,poi,10,142,,2014-04-08T02:07:58Z,FALSE,en
1.24879E+18,70650111,2020-04-11T01:54:01Z,maheshrade,"All social workers,health workers plz keep social distancing and safety while providing help to people. You all are 'Devdoot' for these people.Take care of yourself and others.@narendramodi @PMOIndia @CMOMaharashtra #Coronafighters #CoronaYoddha #coronaupdatesindia #coronavirus",Twitter for Android,,,,FALSE,FALSE,3,0,IN,"Maharashtra, India",admin,5,35,,2009-09-01T10:40:54Z,FALSE,en
1.24879E+18,221126341,2020-04-11T01:59:52Z,prashantsharmab,"Hard-hitting..

#CoronavirusPandemic https://t.co/26MUyUsMNK",Twitter for Android,,,,FALSE,FALSE,15060,0,IN,"Kanpur, India",city,1289,179,,2010-11-29T20:27:14Z,FALSE,en
1.24879E+18,8.70795E+17,2020-04-11T02:02:52Z,mohd_tabish7799,"@amitmalviya It's more important to find out #covid19 affected jamaatis than jamaat cases. By the way why are you so concerned with jamaat cases @amitmalviya 
#covid19 doesn't have any jamaat.",Twitter for Android,1.24863E+18,95588504,amitmalviya,FALSE,FALSE,191,0,IN,"Mubarakpur, India",city,4,99,,2017-06-03T00:12:34Z,FALSE,en
1.24879E+18,1.12885E+18,2020-04-11T02:05:19Z,akhil_6613,"US becomes first country to record more than 2,000 #COVID19 deaths in one day, with 2,108 fatalities in the past 24 hours https://t.co/8z8m7AaeuI",Twitter for Android,,,,FALSE,FALSE,1008,0,IN,"Bilaspur, India",city,20,65,,2019-05-16T02:45:07Z,FALSE,en
1.2488E+18,110637360,2020-04-11T02:13:43Z,iHarishBhardwaj,"6000+ cases &amp; 200+ deaths

Not good, not good at all..

PLEASE #stayhome #StayHomeSaveLives #StayHomeStaySafe

#covid19 #coronavirus #IndiaFightsCorona

@narendramodi @PMOIndia @MoHFW_INDIA @mlkhattar @cmohry @police_haryana @HaryanaTweets

#India #Haryana #Hisar
#dbz_diary",Twitter for iPhone,,,,FALSE,FALSE,0,0,IN,"Hisar, India",city,101,305,,2010-02-02T07:16:49Z,FALSE,en
1.2488E+18,92755120,2020-04-11T02:14:12Z,jayukacha,This is mot done. It is for your safety. Please be responsible. #StayHomeStaySafe #AmdavadFightsCorona https://t.co/hT7wGx2k2o,Twitter for Android,,,,FALSE,FALSE,2730,0,IN,"Ahmadabad City, India",city,306,522,,2009-11-26T13:34:58Z,FALSE,en
1.2488E+18,1.23847E+18,2020-04-11T02:14:22Z,MansiDesai97,"Cooking and baking is both physical and mental therapy.
Today's Special Recipe-Corn Pakoda 💛

Stay Home,Stay Safe, Stay Healthy!

#OnePlus
#indianfoodbloggers
#indianfood
#IndoorsShotonOnePlus 
#indoorsshotononepluscontest 
#StayHomeStaySafe https://t.co/mRgB1i6yXI",Twitter for Android,,,,FALSE,FALSE,5,0,IN,"Nerul, Navi Mumbai",neighborhood,22,39,,2020-03-13T14:10:34Z,FALSE,en
1.2488E+18,1.2476E+18,2020-04-11T02:15:38Z,nabeelkhanksr,"Govt. Should stop advertising in media for 2 yrs to save money for the fight against #Covid19
Basically, Media's spreading rumours @aajtak ,@ZeeNews through the news channels as it is Corona virus.😆
#Dalalmedia",Twitter for Android,,,,FALSE,FALSE,55,0,IN,"Mughalsarai, India",city,2,20,,2020-04-07T18:58:46Z,FALSE,en
1.2488E+18,78252340,2020-04-11T02:16:31Z,gopalbkn1,Mukhyamantri Lok Kalakar Protsahan Yojna is excellent initiative by @ashokgehlot51 @RajCMO to help folk artists in this time of #CoronavirusOutbreak. It'll definitely help thm to secure food fr sm time. @MayaramArvind @SanjoyRoyTWA https://t.co/MW4Yr67J8U,Twitter for Android,,,,FALSE,FALSE,996,2,IN,"Bikaner, India",city,496,261,,2009-09-29T08:21:50Z,FALSE,en
1.2488E+18,14158133,2020-04-11T02:17:31Z,arvindmahajan,#Apple plus #Google together in fight against #Covid19 #ContactTracing https://t.co/vs7LyacJ1L,Twitter for iPhone,,,,TRUE,FALSE,3277,0,IN,"Pune, India",city,3650,2647,,2008-03-16T16:35:29Z,FALSE,en
1.2488E+18,4191659058,2020-04-11T02:17:50Z,cucking_frazy_,"US is about to beat ITALY (deaths).
Now thats an example of developed nation!!!

#UnitedAgainstCorona #UnitedStates #Italy #ItalyCoronavirus #deaths #COVID19 #COVID19US #Never_Eat_Meat #coronavirus https://t.co/cIPSrY1KpP",Twitter for Android,,,,FALSE,FALSE,4993,1,IN,"Khandwa, India",city,8116,91,,2015-11-10T15:45:49Z,FALSE,en
1.2488E+18,895524294,2020-04-11T02:18:17Z,krishna_kriti,"I can find out places I visited recently on my Google timeline when my mobile GPS is on. The self volunteering or technology of making GPS work automatically can help in tracing the recent visited places by a #CoronaVirus affected person.
@narendramodi @PMOIndia @PrakashJavdekar https://t.co/IUMcheQbWW",Twitter for Android,,,,FALSE,FALSE,2669,0,IN,"Nangal, India",city,506,451,,2012-10-21T15:03:46Z,FALSE,en
1.2488E+18,9.48528E+17,2020-04-11T02:18:30Z,BestOrthoDr,Are folks @AdaniTownship immune to #Covid_19 ? Look at these #COVIDIOTS on morning walk today. Where is your patrolling @adanirealty? Does #lockdown not apply @shantigram? @CollectorAhd @CollectorGnr @AhmedabadPolice @ahmedabadmirror @sandeshnews @AmitShah @gautam_adani https://t.co/DslsD5L7Qx,Twitter for Android,,,,FALSE,FALSE,1692,0,IN,Adani Shantigram,poi,147,679,,2018-01-03T12:13:30Z,FALSE,en
1.2488E+18,15401107,2020-04-11T02:19:01Z,shahidakhtar,"The spat between @WHO and #Taiwan continues. 

First, WHO denies Taiwan's claim that it had warned WHO about the possibility that #coronavirus could be transmitted from human to human.

 https://t.co/njS2o2t2PI",Twitter for Android,,,,FALSE,FALSE,38522,0,IN,"Ghaziabad, India",city,737,686,,2008-07-12T05:29:59Z,FALSE,en
1.2488E+18,28381652,2020-04-11T02:22:09Z,IndurChhugani,"#Jamaat
Regional media has also played a critical role (in South), with its coverage of #COVID19 with 'no communal spin on the stories.'

'Compare this to coverage by other media houses, where members of the #Jamaat have been demonised  &amp; vilified.'

https://t.co/rUosVwI3jQ",Twitter for Android,,,,FALSE,FALSE,9612,3,IN,"Mumbai, India",city,7140,6273,,2009-04-02T17:42:22Z,FALSE,en
1.2488E+18,3911405836,2020-04-11T02:24:54Z,anilkantony,"@ghanshyamtiwari and I speak to @IndiaAheadNews on @PIIndiaOrg. 
Full link : https://t.co/vCJ5HkDsVu
Do send in your ideas at https://t.co/4pvmmUVvZW. Let us fight #COVID19 together. https://t.co/Eo0qFkkkRe",Twitter for iPhone,,134025475,ghanshyamtiwari,FALSE,FALSE,21070,3,IN,"New Delhi, India",city,1855,140,,2015-10-09T18:45:45Z,TRUE,en
1.2488E+18,2348109451,2020-04-11T02:25:36Z,PrabhuNs_,"#AgraUpdates 

* Total #Covid19 positives -92 
* Live #Covid19 cases  - 81 
* 4 more first negative report received 
* Two #Covid19 patients will be discharged from SN today 
*we closed first 8 hotspots zones successfully now; live -33 
* total samples collected till date - 1913",Twitter for iPhone,,,,FALSE,FALSE,7286,43,IN,"Agra, India",city,18110,439,,2014-02-17T07:48:22Z,FALSE,en
1.2488E+18,402770408,2020-04-11T02:40:16Z,akhilpathak27,"@fawadchaudhry The human rights #HumanRights violation is rampant in Balochistan. The people there are left to die without any medical facilities, just 2 in the province. The doctors are treating #COVID19 patients without N95 PPE. They are brutally thrashed by cops when they demand PPE. @WHO",Twitter for Android,1.24863E+18,113286385,fawadchaudhry,FALSE,FALSE,12326,0,IN,"Patna, India",city,1368,2550,,2011-11-01T15:09:09Z,FALSE,en
1.2488E+18,1.16638E+18,2020-04-11T02:43:25Z,KapadiaShipra,"I really hope so..
#coronavirus #COVIDー19 #QuarantineThoughts #SaturdayThoughts https://t.co/63HHoTGdha",Twitter for iPhone,,,,FALSE,FALSE,302,1,IN,"Mumbai, India",city,30,54,,2019-08-27T16:03:44Z,FALSE,en
1.2488E+18,806590626,2020-04-11T02:46:43Z,rjagadishy,@t_d_h_nair Is it a 'Barath'... That all 39 has to go together to get the amount... Well  #MP government  should revoke the penalty  with stern warning #coronavirus,Twitter for Android,1.24861E+18,951165164,t_d_h_nair,FALSE,FALSE,6359,0,IN,"Port Blair, India",city,150,226,,2012-09-06T11:17:13Z,FALSE,en
1.2488E+18,104473820,2020-04-11T02:47:50Z,payalmehta100,"Inspiration be like this!!!
#Covid_19 https://t.co/SiSQFLVowB",Twitter for Android,,,,TRUE,FALSE,5628,1,IN,"Kolkata, India",city,12254,1677,,2010-01-13T12:54:31Z,TRUE,en
1.2488E+18,1.24155E+18,2020-04-11T02:47:55Z,GuninderSamra,"Our favourite Sidhu moosewala is back with 8 cylinder🔥
#moosewala
#sidhumoosewala 
#punjab
#StayHomeStaySafe 
#Savage 
#Song https://t.co/hyO68Drr6D",Twitter for Android,,,,FALSE,FALSE,19,0,IN,"Punjab, India",admin,1,8,,2020-03-22T02:34:42Z,FALSE,en
1.24881E+18,1419100380,2020-04-11T02:49:37Z,Arunkumar6106,"@spacelush During Quarantine days I have learnt to spent time with family and relations, we make fun we enjoyed in Home.

#quarantineandchill #quarantinelife #quarantine #stayhomestaysafe #wfh #corona #spacelush #sharethegreen",Twitter for Android,1.24862E+18,1.10326E+18,spacelush,FALSE,FALSE,20466,0,IN,"Rajendra Nagar, India",city,289,2071,,2013-05-10T21:34:52Z,FALSE,en
1.24881E+18,27739745,2020-04-11T02:50:38Z,kkmajumdar,"For all the harm #CoronavirusPandemic is causing, from a climate perspective has it bought the world 🌍 a few years with respect to #GlobalWarming? @algore @PMOIndia @JustinTrudeau @billmaher @RealTimers #climatechange",Twitter for iPhone,,,,FALSE,FALSE,7176,1,IN,"Gurgaon, India",city,195,770,,2009-03-30T21:55:45Z,FALSE,en
1.24881E+18,714618524,2020-04-11T02:51:57Z,vijaympharm9,"#AskKtr sir I’m working in a Pharma as u know it’s come under essential service ,if u speak one word in media about Pharma people services during #covid19 its a big applause for us @KTRTRS",Twitter for iPhone,,,,FALSE,FALSE,5,0,IN,"Rajendra Nagar, India",city,4,159,,2012-07-24T17:12:16Z,FALSE,en
1.24881E+18,9.1405E+17,2020-04-11T02:53:41Z,Monojitr1994,"Quarantine Days, Cook &amp; Eat
#Quarantine #coronavirusinindia 
#StayHomeSaveLives #StayHomeStaySafe https://t.co/41Nfz9RoD3",Twitter for Android,,,,FALSE,FALSE,13,0,IN,Santiniketan,poi,30,30,,2017-09-30T08:51:42Z,FALSE,en
1.24881E+18,1.14011E+18,2020-04-11T02:54:45Z,PrasiddhiF,"While the world is facing the dark clouds of covid19 😷across the globe! Nature is narrating a different story all together.💫💕
#nature #mothernature #covıd #lockdownlife #postivevibes #plantsmakepeoplehappy #prasiddhiforest #stayhomestaysafe https://t.co/we76fytYSI",Twitter for iPhone,,,,FALSE,FALSE,173,2,IN,India,country,160,336,,2019-06-16T04:26:07Z,FALSE,en
1.24881E+18,16307816,2020-04-11T02:56:38Z,satyaprad1,"Smoking is Dangerous !
And Too Dangerous in time of #CoronavirusOutbreak 

Source: MoHFW,India https://t.co/nmkuiULlO8",Twitter for iPhone,,,,FALSE,FALSE,67,13,IN,"New Delhi, India",city,3202,967,,2008-09-16T06:39:45Z,TRUE,en
1.24881E+18,375548031,2020-04-11T02:57:15Z,ShailTanwar,And we thought this can happen to a comic character only. #comics #laughsforQuarantine #StayHome #StayHomeStaySafe https://t.co/lY4zpAW4gr,Twitter for Android,,,,FALSE,FALSE,986,1,IN,"Navi Mumbai, India",city,258,258,,2011-09-18T09:57:12Z,FALSE,en
1.24881E+18,101836975,2020-04-11T02:57:24Z,MickyGupta84,"#MumbaiPolice flag march last evening in the Worli-Prabhadevi area. Report on @ndtv

#stopcoronavirus⛔️ #stopcovid19 #police #mumbaipolice #policepatrol #prabhadevi #mumbai #stayhomestaysafe #stayhome https://t.co/zoCCk4IL1O",Twitter for iPhone,,,,FALSE,FALSE,3727,13,IN,"Mumbai, India",city,3816,2242,,2010-01-04T19:02:29Z,TRUE,en
1.24881E+18,1876303405,2020-04-11T03:00:00Z,ashnevgi,"@DilmeraIndia @AUThackeray @KarandeSubodh @CMOMaharashtra @mybmc @OfficeofUT @AmitV_Deshmukh @rajeshtope11 @AslamShaikh_MLA @mieknathshinde @mybmcWardGS @mayor_mumbai @AnilDeshmukhNCP @MEAIndia People travel to Maharashtra from UP for work. Why dont the government create work opportunities in UP? Moreover the cases of #CoronavirusOutbreak in Mumbai is high only where their are migrant workers. Rest of Maharashtra be it Konkan, Marathwada dont have major outbreak.",Twitter for Android,1.24866E+18,7.8354E+17,DilmeraIndia,FALSE,FALSE,1426,0,IN,"Mumbai, India",city,10,14,,2013-09-17T17:28:46Z,FALSE,en
1.24881E+18,9.97429E+17,2020-04-11T03:00:22Z,Dipanjan_das_IN,"Liverpool legend Sir Kenny Dalglish tests positive for Coronavirus
#COVID19
#Dalglish https://t.co/7PL3nMsySD",Twitter for Android,,,,FALSE,FALSE,7780,0,IN,"Kolkata, India",city,24,228,,2018-05-18T10:47:57Z,FALSE,en
1.24881E+18,157969865,2020-04-11T03:01:08Z,dsfartode,"#Breaking : A Sr Police Inspector of Mumbai Police tested positive for #CoronaVirus | the officer served at #Nagpur in 90s 

#Mumbai #Pune #Nagpur #MumbaiPolice #COVID__19 #Covid_19india",Twitter for Android,,,,FALSE,FALSE,2989,2,IN,"Nagpur, India",city,2367,1728,,2010-06-21T11:37:25Z,FALSE,en
1.24881E+18,9.97429E+17,2020-04-11T03:01:10Z,Dipanjan_das_IN,"Stadium in Madeira 'opens exclusively for Ronaldo' as CR7 enjoys 2-hour training

#COVID19
#CristianoRonaldo https://t.co/B49XALysQ9",Twitter for Android,,,,FALSE,FALSE,7780,0,IN,"Kolkata, India",city,24,228,,2018-05-18T10:47:57Z,FALSE,en
1.24881E+18,3821829576,2020-04-11T03:02:24Z,Aakash_singh111,"Our mental state, is such, that Carnivorous is also being read as Caronavirus.....

(Read is again)
#lockdowneffect 
#COVID19 
#CaronaBasKarona",Twitter for Android,,,,FALSE,FALSE,264,1,IN,"Uttar Pradesh, India",admin,16,70,,2015-10-08T05:13:37Z,FALSE,en
1.24881E+18,4574311770,2020-04-11T03:05:29Z,pandya_urmi,"Yoga life 💕
#yogalive
#live #liveyoga #strength  #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19  #lockdown  #yogamotivation  #yogajourney… https://t.co/pkyS8ZUZ2G",Instagram,,,,FALSE,FALSE,976,0,IN,"Maharashtra, India",admin,555,227,,2015-12-16T10:48:50Z,FALSE,en
1.24881E+18,129745780,2020-04-11T03:05:54Z,alokejoshi,"@majorgauravarya Better tell #Pakistan, that this fund is required to treat the members of  #TablighiJamaat, the ""single source"" of highest number of #CoronaVirus  infections..

Mark my words..

... चड्डी तक उतार कर दान कर देंगे

#SAARC l",Twitter for Android,1.24881E+18,7.58859E+17,majorgauravarya,FALSE,FALSE,1863,1,IN,"Bidhan Nagar, India",city,174,313,,2010-04-05T08:10:03Z,FALSE,en
1.24881E+18,1.18904E+18,2020-04-11T03:06:50Z,idnani_nandini,"@Ambedkarcarvan @UN One who killed our 5 Para Commands just two days before when entire 🌏 fighting #COVID19 they infiltration bio weapons to spread #Corona in 🇮🇳

Who cursing 🇮🇳 for them only one thing delivered

Gift u deserve @ImranKhanPTI @OfficialDGISPR @fawadchaudhry 🙏 https://t.co/IYZdjP1WHM",Twitter for Android,1.24864E+18,7.62216E+17,Ambedkarcarvan,FALSE,FALSE,60998,1,IN,"Ulhasnagar, India",city,4363,706,,2019-10-29T04:41:31Z,FALSE,en
1.24881E+18,7.98198E+17,2020-04-11T03:07:29Z,amharsh13,The country will be saved only if the lock down!  @PMOIndia @ICMRDELHI @myogiadityanath @AmitShah @JPNadda @sudhirchaudhary @anjanaomkashyap #CoronaAgainstindia #StayHomeStaySafe,Twitter for Android,,,,FALSE,FALSE,4646,0,IN,"Firozabad, India",city,81,549,,2016-11-14T16:15:08Z,FALSE,en
1.24881E+18,14897729,2020-04-11T03:10:45Z,Narenvaidee,"This bloody #China #virus is driving us nuts. People are dying, we are all locked up and the governments are clueless (buying Chinese PPE, test kits and meds) #ChineseVirus #COVID #corona #CoronavirusOutbreak #lockdown",Twitter for iPhone,,,,FALSE,FALSE,771,0,IN,"Sriperumbudur, India",city,1126,545,,2008-05-25T09:59:02Z,FALSE,en
1.24881E+18,142177013,2020-04-11T03:11:19Z,mnkrishna,With #COVID19 China loosing its importance in world trying to waig its tail has unsuccessfully attempted to raise the issue in the UN after India announced decision in August last year to withdraw Jammu and Kashmir’s special status and bifurcate state into two union territories.,Twitter for Android,,,,FALSE,FALSE,2935,0,IN,"Rajendra Nagar, India",city,39,210,,2010-05-10T05:21:26Z,FALSE,en
