status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
1.25E+18,199259545,2020-04-12T02:18:12Z,MeraciousManan,"Will the COVID-19 shutdown turn out to be a 'Black Swan' for India?

#COVID19 #India #ThoughtForTheDay #polling",Twitter for Android,,,,FALSE,FALSE,432,1,IN,"New Delhi, India",city,37,34,,2010-10-06T12:32:38Z,FALSE,en
1.25E+18,86764977,2020-04-12T02:27:24Z,vipintukur,"Conventionally, the virulence of #coronaviruses is not affected by mutations, which is an ongoing process in this species. Is it feasible that this time different strains may have behaved differently in different geographical locations/populations? #COVID19 https://t.co/UXKgCm22XK",Twitter for iPhone,,,,TRUE,FALSE,1928,1,IN,"Bijnor, India",city,1067,237,,2009-11-01T17:42:37Z,FALSE,en
1.25E+18,47083884,2020-04-12T02:31:03Z,SandipGhose,India has done many things right in its response to #COVID19. Bigger and more complex challenges remain ahead and time to focus on those now. @over2shailaja - former @MoHFW_INDIA Secretary writes in @SundayGuardian #IndiaFightsCOVID19 #IndiaFightsCorona https://t.co/Jnk2X9cu4H,Twitter for iPhone,,,,TRUE,FALSE,44579,3,IN,"Kolkata, India",city,19601,867,,2009-06-14T12:33:08Z,TRUE,en
1.25E+18,14057346,2020-04-12T02:33:14Z,anisharavind,The Power of #Purpose even when it’s against #Humanity - when empowered by #Internet 😢 #Covid19 just makes these visible https://t.co/7kQRbPI56I,Twitter for iPhone,,,,TRUE,FALSE,14224,0,IN,"Kanayannur, India",city,2700,670,,2008-02-28T21:47:04Z,FALSE,en
1.25E+18,7.93E+17,2020-04-12T02:37:46Z,BPCRetailPune,"Responsible food distribution with social distancing to assist lower income households in the #COVID19 era by our dealer M/s Mehrofi Traders , pune @CHVinod_bpcl @RamanMalik02 @singharunbpcl @kumarsantbpcl @BPCLRetail @BPCLimited https://t.co/YBxtpntaOt",Twitter for iPhone,,,,FALSE,FALSE,174,10,IN,"Pune, India",city,501,123,,2016-10-31T13:13:52Z,FALSE,en
1.25E+18,2286417703,2020-04-12T02:38:23Z,BLRrocKS,"@DeepaVenkatesh3 @BlrCityPolice @CMofKarnataka @dcpwhitefield @BSYBJP @LabourDeptGOK @mani1972ias @LabourGovt @Arunemperor1 @AchariKumuda There are several guidances issued by Government not to terminate employees during #CoronavirusOutbreak
I hope the Govt. agencies must help to mitigate the hardships during the hour of crisis.
We are discriminated since we are so called, white collared... 😭
We need justice",Twitter for Android,1.25E+18,1.25E+18,DeepaVenkatesh3,FALSE,FALSE,76779,0,IN,"Bengaluru South, India",city,5055,147,,2014-01-11T10:18:31Z,FALSE,en
1.25E+18,1512886140,2020-04-12T02:38:28Z,A14111889,@drkafeelkhan is a warrior... So plz release him.. #DrKafeelKhan #CoronaWarriors #Covid_19 #Lockdownextention https://t.co/ORBaDRAsDo,Twitter for Android,,9.91E+17,drkafeelkhan,TRUE,FALSE,333020,0,IN,"Gorakhpur, India",city,410,489,,2013-06-13T09:43:59Z,FALSE,en
1.25E+18,1.19E+18,2020-04-12T02:40:29Z,avi_shinde21,"According to The Johns Hopkins University India's testing rate is less than Pakistan.

#COVID__19 #coronavirus https://t.co/x8Stty1J87",Twitter for Android,,,,FALSE,FALSE,2387,1,IN,"Maharashtra, India",admin,23,60,,2019-11-02T06:58:51Z,FALSE,en
1.25E+18,14057346,2020-04-12T02:41:16Z,anisharavind,@LionelJDPaul @tanvi_gautam @AbhijitBhaduri @MahasWorld @leenasahijwani @kshankar21 @PrabirJha @aquilbusrai @sanjaymuthal @raotv @nishchae @dave_ulrich @shweta_hr @ajay_venkatesh1 @GodaraAR @svraghunandan @DPrasanthNair @lsmurthy99 @preetibose26 @CoachAshuKhanna @RossSwan2 Also - let’s not over simplify by making it one skill that kind of structured thinking got us here 😢 - and will not help us get out. #life is more interconnected than most of us are taught to believe so finding those #connections via science is the need of #Covid19 #NewNormal,Twitter for iPhone,1.25E+18,410835735,LionelJDPaul,FALSE,FALSE,14224,0,IN,"Kanayannur, India",city,2700,670,,2008-02-28T21:47:04Z,FALSE,en
1.25E+18,314473980,2020-04-12T02:42:17Z,NaveenTwtz1,"Lockdown in Maharashtra to be extended till 30th April .......
#Maharastra #StayHomeStaySafe",Twitter for Android,,,,FALSE,FALSE,12625,0,IN,"Tamil Nadu, India",admin,92,860,,2011-06-10T09:45:50Z,FALSE,en
1.25E+18,1.14E+18,2020-04-12T02:42:52Z,Siddhar86332340,"If #WestBengal has a #CoronavirusOutbreak all of #India and #Bangladesh shall suffer from #COVIDー19. Please listen to MHA in taking  strict action against #LockdownKeDushman https://t.co/TPSH35OqKI  @timesofindia
@PMOIndia 
@MamataOfficial 
@SheikhhasinaBD 
@dailystarnews",Twitter for Android,,,,FALSE,FALSE,183,0,IN,"Cuttack, India",city,77,35,,2019-06-04T04:42:50Z,FALSE,en
1.25E+18,14057346,2020-04-12T02:48:30Z,anisharavind,Ummm... at least we and majority will soon agree / know that #SARSCoV2 and #Covid19 are real and not #stories 😎 #TakeThat #NewNormal. It needs to be looked at from a #science tinged lens and not traditions nudged in to humans by #religions - therein lies opportunity @simonsinek,Twitter for iPhone,,,,FALSE,FALSE,14224,0,IN,"Kanayannur, India",city,2700,670,,2008-02-28T21:47:04Z,FALSE,en
1.25E+18,8.25E+17,2020-04-12T02:49:02Z,snehiil,"Seagull Biosolutions is the first company, the Government is financially backing for #Covid19 vaccine efforts.
https://t.co/X7nCpw7P6t",Twitter for iPhone,,,,FALSE,FALSE,9569,0,IN,"New Delhi, India",city,3844,2694,,2017-01-26T12:05:11Z,FALSE,en
1.25E+18,1.14E+18,2020-04-12T02:49:06Z,Siddhar86332340,#PopeFrancis celebrates a lonely #EasterSunday. Leaders of all religions should set such public examples of #SocialDistancing in times of #CoronavirusPandemic https://t.co/u44pWoqgHF,Twitter for Android,,,,FALSE,FALSE,183,0,IN,"Cuttack, India",city,77,35,,2019-06-04T04:42:50Z,FALSE,en
1.25E+18,246704292,2020-04-12T02:55:47Z,sspindia,"Cultivating nutrition gardens during the #COVID19 in Madki,Nanded district. Jijabai grows her own vegetable and fruits and empowered  others to cope with hunger crisis with SHGs and community leaders
Click https://t.co/0PB6SNmI4E to donate to help #Sakhi help 5000 families https://t.co/byr6g4tIPy",Twitter for Android,,,,FALSE,FALSE,383,0,IN,"Bengaluru, India",city,641,471,,2011-02-03T09:12:15Z,FALSE,en
1.25E+18,2357578274,2020-04-12T02:59:43Z,digvijayvasuni1,"@TOIMumbai Yes Sant Shri Asharamji Bapu always teaches to his Sadhaks that ""💐Nar Sewa Narayan sewa"".💐
By following the same path now in #CoronaVirusPandemic situation, his sadhaks are serving the needy people across the nation.🚩
#AsharamjiBapuAshramsHelpingInLockdown",Twitter for Android,1.25E+18,30859231,TOIMumbai,FALSE,FALSE,31840,549,IN,"Ujjain, India",city,1576,596,,2014-02-23T06:48:35Z,FALSE,en
1.25E+18,2849854766,2020-04-12T03:00:34Z,foodietweeter,"@Shaziaqg Many justified her killing. Few accepted, we intruded in her territory. We glorified, humans judging a tigress's future &amp; were happy that she was killed.

Now most govts across the world r helpless. Hunters hide now. #NaturesRevenge
#protectanimals
#AvniTheTigress
#Covid_19",Twitter for Android,1.06E+18,103784718,Shaziaqg,FALSE,FALSE,32711,0,IN,"Maharashtra, India",admin,10004,2986,,2014-10-10T07:22:37Z,FALSE,en
1.25E+18,1.11E+18,2020-04-12T03:01:15Z,LajjuMehta,"""I will win, not immediately but definitely""......*****

#stayathome #lockdown #day19
#April2020 #indiafightscorona #loveyourself #stayhomestaysafe #haशtaग #12thapril #athaiparna #eightdayfasting #jain https://t.co/OwsAIrfqsc",Twitter for Android,,,,FALSE,FALSE,252,0,IN,"Mumbai, India",city,8,45,,2019-03-19T07:17:00Z,FALSE,en
1.25E+18,70650111,2020-04-12T03:04:02Z,maheshrade,Rs 500 donated to PM CARES Fund as per my capacity.@narendramodi @PMOIndia #CoronaUpdatesInIndia #coronavirusinindia #CoronavirusOutbreak https://t.co/poLY8aZXmm,Twitter for Android,,,,FALSE,FALSE,3,0,IN,"Maharashtra, India",admin,5,35,,2009-09-01T10:40:54Z,FALSE,en
1.25E+18,75252829,2020-04-12T03:05:45Z,prem_0103,"@rohini_sgh Media spreading hate and bigotry.
#TabhleegiJamaat Spreading #coronavirus . Two sides of the same coin",Twitter for Android,1.25E+18,267861878,rohini_sgh,FALSE,FALSE,335,0,IN,"Vododara, India",city,17,142,,2009-09-18T10:57:48Z,FALSE,en
1.25E+18,336980047,2020-04-12T03:07:45Z,shashank_singh2,"12 April, 8AM, #COVID__19 numbers by @MoHFW_INDIA
Active Cases: 7367
Discharged : 715
Deaths: 273
Migrated : 1
#Covid_19 #coronaupdatesindia",Twitter for Android,,,,FALSE,FALSE,300,0,IN,"New Delhi, India",city,256,163,,2011-07-17T07:19:13Z,TRUE,en
1.25E+18,9.11E+17,2020-04-12T03:13:31Z,AmbujShrivast16,"*#Guruvar Dr Subramanian @Swamy39 latest article on #Coronavirus / #economy &amp; #Lockdown,in The Sunday Guardian* @vhsindia
National General Secretary Mr @jagdishshetty ji @narendramodi @PMOIndia @FinMinIndia @nsitharaman @AmitShah @RobertJShiller    https://t.co/nCV1BsnIvl",Twitter for Android,,,,FALSE,FALSE,9836,3,IN,"Barabanki, India",city,457,301,,2017-09-22T07:43:35Z,FALSE,en
1.25E+18,102003385,2020-04-12T03:13:44Z,tsareshwala,True #CoronaVirus has no religion. It was a pure invention of the biased media.#TJ people are humans to whom the virus has infected as in all cases https://t.co/p891op6LJB,Twitter for iPhone,,,,TRUE,FALSE,249,1,IN,"Ahmadabad City, India",city,415,154,,2010-01-05T08:31:24Z,FALSE,en
1.25E+18,157309854,2020-04-12T03:15:49Z,rahulnayak11,Fantastic... I some how still feel old school punishment (not corporal) are way effective method of teaching lessons.. have seen vigilante resorting to them often in #coronatime #IndiaFightsCorona #COVID19 https://t.co/XgiCJspRWP,Twitter for Android,,,,TRUE,FALSE,135,0,IN,"Navi Mumbai, India",city,170,333,,2010-06-19T13:10:55Z,FALSE,en
1.25E+18,427299005,2020-04-12T03:18:37Z,zson_bakka,@narendramodi had plan to organize  #NamasteTrumph with 1cr people after #CoronavirusOutbreak entered India but no concern for poor Migrants Workers Problems with sudden Lockdown.atleast make arrangements Migrant Workers to Reach Home... https://t.co/sWvmBUnEp8,Twitter for Android,,18839785,narendramodi,FALSE,FALSE,1255,0,IN,"Hyderabad, India",city,308,296,,2011-12-03T10:49:32Z,FALSE,en
1.25E+18,8.16E+17,2020-04-12T03:21:02Z,Sachins887999,"The correct UPI ID for PM CARES Fund is pmcares@sbi

Keep your valuable contribution safe from fraudulent UPI ID's.
Verify the genuineness before making any donations. #COVID__19 #COVIDー19 #Covid_19 #Corona #Lockdownextention #PMCARES #PMCaresFund #PMCaresFunds #FakeNews https://t.co/s4hbfDnH4I",Twitter for Android,,,,FALSE,FALSE,3360,1,IN,"Mumbai, India",city,33,335,,2017-01-02T01:48:23Z,FALSE,en
1.25E+18,4636302498,2020-04-12T03:24:16Z,gaurgopald,"Connection with something beyond us  puts us in touch with an energy that can help us lift ourselves from our conditionings.

https://t.co/ze2iOAfTXk

#SundayMorning #SundayThoughts #LockdownExtended #COVID__19 #COVIDー19 #Covid_19 #StayAtHome https://t.co/nHFsJHuJuv",Twitter for iPhone,,,,FALSE,FALSE,105,12,IN,"Mumbai, India",city,62298,2,,2015-12-23T09:14:40Z,FALSE,en
1.25E+18,470155087,2020-04-12T03:27:33Z,ihimanshu20,"Happy #Easter to Christian friends. The holiday celebrates the resurrection of Jesus from death. Even though we have social distancing due to #Covid19, hope you have a fun time decorating and hunting for Easter eggs with your family! 🥚🧁✝️🐰⛪☮️",Twitter for Android,,,,FALSE,FALSE,477,0,IN,"New Delhi, India",city,324,1726,,2012-01-21T11:27:57Z,FALSE,en
1.25E+18,3658461733,2020-04-12T03:27:47Z,charu_jewels,"#21dayslockdown

Don't let somebody dim your light simply because it was shining in their eyes. 

You are diamond, they can't break you.
#Staystrong

@charu_jewels
https://t.co/ox6UaHTmDU

#stayhomestaysafe #diamonds #diamond #humswasthtoindiaswasth #swasthindia #fitindia https://t.co/QFahUgopUZ",Twitter for Android,,,,FALSE,FALSE,189,1,IN,"Surat, India",city,530,939,,2015-09-23T10:05:38Z,FALSE,en
1.25E+18,9.06E+17,2020-04-12T03:28:26Z,MNEyehospital,"Lets Hope for the best...good times are coming... Happy Sunday to all..
.
.
#covid19 #covid19india #mneyehospital #mneye #stayhome #staysafe @ M.N. Eye Hospital https://t.co/d3yYO4aDi6",Instagram,,,,FALSE,FALSE,16,0,IN,"Mylapore Tiruvallike, India",city,101,25,,2017-09-07T13:04:58Z,FALSE,en
1.25E+18,3058532646,2020-04-12T03:28:27Z,shaqlinkhan7,"""Coronavirus: US overtakes Italy for the highest death toll"" #Coronavirus https://t.co/uMaE5Etcnm",Twitter for Android,,,,FALSE,FALSE,273,0,IN,"Kolkata, India",city,695,31,,2015-03-02T21:50:10Z,FALSE,en
1.25E+18,2515024561,2020-04-12T03:31:09Z,apps_iraa,"Looks like the Best Sunday plan, if you ask me🤪
What's your's?!!? ➡️😘
.
.
.
. . . . 📸 By Candy😅📷 canonindia_official .
.
.
#covid_19
#workoutathome
#selfcare #selfisolation 
#jantacurfew #yoga2point0 #yogaposes… https://t.co/GJckuCTw7A",Instagram,,,,FALSE,FALSE,282,0,IN,"Pune, India",city,407,157,,2014-05-22T09:48:47Z,FALSE,en
1.25E+18,420976787,2020-04-12T03:31:25Z,MahapadiAkshay,"@dcnaik2601 @drmmumbaicr @AshwinKenkare @pravasiseva @vilas_pawaskar @KonkanRailway @NSawaikar @DrSEShinde @AnantkumarH @ShobhaBJP @shewale_rahul @PiyushGoyal @SureshAngadi_ @KARailway @AGSawant @shripadynaik @TendulkarBJP @Vinayakrauts @vinay1011 @BJP4Maharashtra @BJP4Goa @DeccanHerald @Central_Railway @SWRRLY @ShelarAshish @AjitPawarSpeaks @NCPspeaks @Jayant_R_Patil @Awhadspeaks @AnantGeeteSS @ramnaikofficial @Spp1703 @bbcnewsmarathi @News18lokmat @KiritSomaiya @PMOIndia @NiteshNRane @mnsadhikrut @ShivSena @INCIndia @AdvitiSamant @abhijit_14 @girishdmahajan @MinGirishBapat @WesternRly Income of may people is affected due to #lockdown in view of #COVID19 .
#Railway bookings should be put on hold till this is settled and restored later as per #60DaysARP .
@Dev_Fadnavis @manoj_kotak @iGopalShetty @PrakashJavdekar @JPNadda",Twitter for Android,1.25E+18,420976787,MahapadiAkshay,FALSE,FALSE,3984,1,IN,"Thane, India",city,69,308,,2011-11-25T10:22:09Z,FALSE,en
1.25E+18,55735115,2020-04-12T03:31:59Z,vc_vattolli,@SnehaMKoshy Happy Easter #StayHomeStaySafe,Twitter for Android,1.25E+18,219923571,SnehaMKoshy,FALSE,FALSE,13,0,IN,"Bengaluru, India",city,199,180,,2009-07-11T02:32:38Z,FALSE,en
1.25E+18,1.11E+18,2020-04-12T03:34:00Z,MyEarth_MyDuty,"@MoHFW_INDIA We have successfully develop Rapid Testing Kit for #Covid_19 Looking for Quick Testing Support for ICMR.
How We Connect @icmr_niv In #lockdown Kindly help on this.
📲 7016424200
Already submitted at FDA
CC @drharshvardhan  @moayush @shripadynaik @ICMRDELHI https://t.co/oTqzY9iaWQ",Twitter for Android,,2596143056,MoHFW_INDIA,FALSE,FALSE,1145,4,IN,"Mumbai, India",city,99,1061,,2019-03-28T01:11:59Z,FALSE,en
1.25E+18,101719842,2020-04-12T03:34:35Z,HirenBagda,"#CoronavirusOutbreak 
 India's #COVID19 toll rose to 273 on Sunday after 34 people died in the past 24 hours. The total number confirmed cases reached 8,356 after 34 fresh were reported.",Twitter for Android,,,,FALSE,FALSE,120,0,IN,"Rajkot, India",city,260,322,,2010-01-04T10:14:56Z,FALSE,en
1.25E+18,9.32E+17,2020-04-12T03:44:29Z,rajashekaranpi1,"SC Bar Association  urges to cancel summer vacation. The news.

Fact is where is the chance to go out? 😂🤣 enjoy summer vacation. Whole world is under lockdown. #coronavirus stalled their holidays. 😂🤣 #StayHomeStaySafe https://t.co/FZF6gc3SPa",Twitter for Android,,,,FALSE,FALSE,29251,1,IN,"Hospet, India",city,2457,3210,,2017-11-19T00:58:13Z,FALSE,en
1.25E+18,75962742,2020-04-12T03:44:30Z,KunalSarangi,"In these trying &amp; testing times with a huge global challenge like #CoronavirusOutbreak May this Easter bring good health and happiness for all !
#HappyEaster #Easter #Easter2020",Twitter for iPhone,,,,FALSE,FALSE,5317,2,IN,"Baharagora, India",city,11119,20,,2009-09-21T05:10:32Z,TRUE,en
