status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
1.25E+18,8.81E+17,2020-04-01T02:02:05Z,Vikrammahant95,"It is good of the BJP to continue providing employment to the IT cell minions during the lockdown.
One request, can it be used for good, instead of trying to burn down the country 
#coronavirus",Twitter for Android,1.24E+18,4863053456,SwamyChakrapani,FALSE,FALSE,17175,4,IN,"Chhattisgarh, India",city,291,260,,2017-06-30T13:25:38Z,FALSE,en
1.25E+18,2286417703,2020-04-01T02:04:35Z,BLRrocKS,So the focus is shifted from a country to one religion/community. Well done media. #coronavirus #paidmedia #IndiaFightsCOVID19,Twitter for Android,1.25E+18,135945073,IAnnapurnna,FALSE,FALSE,75779,0,IN,"Bengaluru South, India",city,4980,157,,2014-01-11T10:18:31Z,FALSE,en
1.25E+18,11589192,2020-04-01T02:08:48Z,calamur,"As cases without positive travel history are coming up @MoHFW_INDIA needs to change policy
@PMOIndia @drharshvardhan 
#Doctor4covid #COVID #COVID19 #IndiaFightsCornona @Drmanugautam @drmanishjain680 @mediaanurag @swadeshjourno @avneesh_NN @Simranjeet_ST @SRajeshRanjan",Twitter for Android,,,,FALSE,FALSE,11921,15,IN,"Mumbai, India",city,64246,1414,,2007-12-28T03:14:29Z,TRUE,en
1.25E+18,47952704,2020-04-01T02:08:52Z,askammya,Today begins a new month and I am sure the entire World hopes it to break the gloom which February &amp; March brought us. Hope we can come over the ensuing #covid_19 crisis and come out much stronger. Amen to that.ü?? https://t.co/d7XMjKntsR,Twitter for Android,,,,FALSE,FALSE,602,0,IN,"Mumbai, India",city,388,125,,2009-06-17T13:04:24Z,FALSE,en
1.25E+18,9.79E+17,2020-04-01T02:09:44Z,UnitedRda,It has been confirmed that #CongressUsesCrisisForRaise and some #TablighiJamaat radicals are alive #coronavirus ... #TablighiJamatVirus #TableeghiJamaat #TabligiJamat https://t.co/A29A2VHdgD,Twitter for Android,,,,FALSE,FALSE,935,4,IN,"New Delhi, India",city,1949,160,,2018-03-28T10:22:52Z,FALSE,en
1.25E+18,17675135,2020-04-01T02:11:30Z,cheontheroad,@DDIndialive @PBNS_India @PrakashJavdekar @PMOIndia @narendramodi   @DDNewslive ShowAll Ur Animated Visual Nation shud hav seen on March23 Explained #Why21dayLockdown #WhyToFindB in 4CitizenGroups of #coronavirus A-B-C-D why easy 2deal with A C and stay-at-home D but imp2 #FINDB,Instagram,,,,FALSE,FALSE,153,0,IN,"Vododara, India",city,595,41,,2008-11-27T10:51:39Z,FALSE,en
1.25E+18,371064006,2020-04-01T02:19:23Z,dKNAIR4BJP,"@narendramodi  mother Hiraba donates Rs 25,000 from her personal savings to #PMCARES Fund. #COVID19 There is a very blessed mother who sees such a son serving his country.
 #pickoftheday https://t.co/OmXkllKUlc",Twitter for Android,,,,TRUE,FALSE,18566,0,IN,India,city,2741,1021,,2011-09-10T04:00:29Z,FALSE,en
1.25E+18,80595705,2020-04-01T02:21:12Z,santhemant,@narendramodi @DDIndialive @PBNS_India @PrakashJavdekar @DDNewslive ShowAll Ur Animated Visual Nation shud hav seen on March23 Explained #Why21dayLockdown #WhyToFindB in 4CitizenGroups of #coronavirus A-B-C-D why easy 2deal with A C and stay-at-home D but imp2 #FINDB @republic,Twitter for Android,,7.18E+17,DDIndialive,FALSE,FALSE,7943,0,IN,"Vododara, India",city,945,852,,2009-10-07T14:53:39Z,FALSE,en
1.25E+18,9.51E+17,2020-04-01T02:23:25Z,rkashutosh1997,@Director_EVDM in such times please dont catch dogs from street colony they're all friends Umanagar Begumpet Ameerpet this is inhuman treatment #coronavirus times,Twitter for Android,,18839785,narendramodi,FALSE,FALSE,544,1,IN,India,city,18,97,,2018-01-10T14:29:14Z,FALSE,en
1.25E+18,80595705,2020-04-01T02:27:00Z,santhemant,@shubham21079 In this #CoronavirusPandemic situation we have to consider about our countrymen weigher they're calprit or not. Our government should release then on parole #CoronaRiskForPrisoners,Twitter for Android,,18839785,narendramodi,FALSE,FALSE,7943,0,IN,"Vododara, India",city,945,852,,2009-10-07T14:53:39Z,FALSE,en
1.25E+18,87385342,2020-04-01T02:31:18Z,iiirdi,"The 29-year-old man who has tested positive for Covid-19 had no symptoms, has a travel history to Dubai. With this, the total number of Covid-19 positive cases increased to four in #Odisha. #Bhadrakh #COVID19 @IndiaToday https://t.co/CjAB488rjI",Twitter for Android,,1.00E+18,Director_EVDM,FALSE,FALSE,2624,0,IN,"Rajendra Nagar, India",city,460,271,,2009-11-04T07:23:33Z,FALSE,en
1.25E+18,7.16E+17,2020-04-01T02:33:28Z,deepak_mragwani,Nobody is excited to fool others on the #AprilFoolDay2020 as everyone is feeling fooled by the #coronavirus,Twitter for Android,1.25E+18,9.55E+17,shubham21079,FALSE,FALSE,216522,23,IN,"Kishangarh, India",city,9641,5562,,2016-04-02T02:53:08Z,FALSE,en
1.25E+18,62538858,2020-04-01T02:35:04Z,iamsuffian,Morning seven to eleven market. #COVID #CoronavirusOutbreak #Day8 https://t.co/vYcsW3n96S,Twitter for Android,,,,FALSE,FALSE,52452,0,IN,"Bhubaneshwar, India",city,905,771,,2009-08-03T15:24:15Z,FALSE,en
1.25E+18,159408584,2020-04-01T02:39:22Z,pundhirgs,"Under the able leadership of PM @narendramodi ji and initiative of @DrJitendraSingh ji, Ministry for Development of #Northeast, @MDoNER_India is committed with the people of #Northeast, for their well being during the fight against #Covid19.
 #IndiaFightsCorona https://t.co/iRkux6UAE9",Twitter for Android,,,,FALSE,FALSE,14404,0,IN,"Greater Noida, India",city,57,299,,2010-06-25T08:34:43Z,FALSE,en
1.25E+18,75521696,2020-04-01T02:39:46Z,svmurthy,@asadowaisi See this  @DDNewslive ShowAll Ur Animated Visual Nation shud hav seen on March23 Explained #Why21dayLockdown #WhyToFindB in 4CitizenGroups of #coronavirus A-B-C-D why easy 2deal with A C and stay-at-home D but imp2 #FINDB,Twitter for Android,,,,FALSE,FALSE,1903,1,IN,"Raichur, India",city,1366,1047,,2009-09-19T10:26:18Z,FALSE,en
1.25E+18,8.42E+17,2020-04-01T02:40:19Z,NBirenSingh,"""Coronavirus: White House projects 100,000 to 240,000 deaths in the US"" #Coronavirus https://t.co/zEfTvrPGiz",Twitter for Android,,,,FALSE,FALSE,25184,25,IN,"Imphal East II, India",city,83374,191,,2017-03-14T11:20:28Z,TRUE,en
1.25E+18,80595705,2020-04-01T02:40:43Z,santhemant,#Gurgaon .. support #COVID19 https://t.co/OR4qf72MHI,Twitter for Android,1.25E+18,336611577,asadowaisi,FALSE,FALSE,7943,0,IN,"Vododara, India",city,945,852,,2009-10-07T14:53:39Z,FALSE,en
1.25E+18,74365244,2020-04-01T02:40:57Z,watdehel,"#Coronavirus: White House projects 100,000 to 240,000 deaths in the US #Coronavirus https://t.co/EO4FzyLGeh",Twitter for Android,,,,FALSE,FALSE,81156,0,IN,"Mumbai, India",city,2050,281,,2009-09-15T04:30:42Z,FALSE,en
1.25E+18,8.35E+17,2020-04-01T02:42:14Z,MeraGurgaon,#Turkmenistan bans the word ü??#coronavirus #COVID #CentralAsia https://t.co/29lAmnFuca,Twitter for Android,,,,FALSE,FALSE,5095,0,IN,India,city,1472,265,,2017-02-24T00:59:31Z,FALSE,en
1.25E+18,28149588,2020-04-01T02:42:58Z,nksingal,"The outbrk of #mediavirus is more dtrimntl than #coronavirus
Gathering were cnsecutivly done by mny ldrs of the ruling prty b4 tht
Bt moulding it in a religious clr is too pathetiic.  Ye sb TRP k liye h. Stp blmng Muslims
#COVID??™19 #TablighiJamaat #GhulamMedia #NizamuddinMarkaj",Twitter for iPhone,,,,FALSE,FALSE,134718,0,IN,"New Delhi, India",city,10507,11055,,2009-04-01T17:29:51Z,FALSE,en
1.25E+18,2313372158,2020-04-01T02:51:47Z,raghavsharma83,"@InfoRatnagiri kindly post #COVID19 status of Ratnagiri district on a daily basis for information of general public, e.g., no. of tested, no. of quarantined, no. of isolation, no. of negatives etc",Twitter for Android,,,,FALSE,FALSE,596,0,IN,"New Delhi, India",city,227,91,,2014-01-27T09:54:43Z,FALSE,en
1.25E+18,8.63E+17,2020-04-01T02:53:27Z,imlaskar_20,@drharshvardhan @DrHVoffice  @MoHFW_INDIA @NHPINDIA @WHO @WHOSEARO Spread Animated Visual of @DDNewslive Nation shud hav seen THIS on 23/3 Explained #Why21dayLockdown #WhyToFindB in 4CitizenGroups of #coronavirus A-B-C-D why easy 2deal with A C and stay-at-home D but imp2 #FINDB,Twitter for Android,,,,FALSE,FALSE,2204,0,IN,"Silchar, India",city,63,190,,2017-05-12T16:21:07Z,FALSE,en
1.25E+18,2900501078,2020-04-01T02:54:27Z,shirishmadar,Next pandemic would actually be humans turning into zombies. #COVID19,Twitter for Android,,3312428204,InfoRatnagiri,FALSE,FALSE,94,0,IN,"Chiplun, India",city,76,224,,2014-11-15T14:38:36Z,FALSE,en
1.25E+18,80595705,2020-04-01T02:55:29Z,santhemant,"Government please apply section 144 immediately.
Stay Home, Stay Safe..
#LockDown #FightAgainstCorona #Covid19 #IndiaVsCorona #Covid19India #COVID #COVID2019india #Lockdown21 #StayHomeIndia",Twitter for Android,1.24E+18,80595705,santhemant,FALSE,FALSE,7943,0,IN,"Vododara, India",city,945,852,,2009-10-07T14:53:39Z,FALSE,en
1.25E+18,558596427,2020-04-01T02:56:47Z,iamamenon,"#CoronaVirus reaches a Housing  Society next to ours in Vasundhara Enclave , #Delhi. One suspected case has been confirmed as positive. Tight vigil by Police. Residents asked to stay indoors.
#DelhiCoronaScareExplodes #DelhiCoronaScare #DelhiPoliceFightsCOVID #DelhiFightsCorona https://t.co/3EYcFDhcJ9",Twitter for Android,,,,FALSE,FALSE,14120,0,IN,"Haveli, India",city,86,432,,2012-04-20T10:32:54Z,FALSE,en
1.25E+18,1493489773,2020-04-01T03:01:03Z,SujoyBasuLive,"Delhi police reprimands the mandir guys on allowing small children to gather! Instructs to partially close the gate. 

Any gathering is a potential disaster. Proud of @DelhiPolice PCR folks. 

#COVID19 #CurfewInIndia #Delhi https://t.co/wrJKaq9HFn",Twitter for Android,,,,FALSE,FALSE,629,0,IN,"Kolkata, India",city,54,69,,2013-06-08T17:29:37Z,FALSE,en
1.25E+18,481337307,2020-04-01T03:01:12Z,raovsingh,"You stay at home otherwise corona is unstoppable. you decide about our #goodfuture or worst 
I decided I stay at home
Please think about you family and stay at home otherwise no one stop corona
It's not about grovment it's about us our family #PleaseStayHome #StayAtHome #COVID19 https://t.co/9FVBJr7HlE",Twitter for Android,,,,FALSE,FALSE,3218,1,IN,"Vasundhara Enclave, New Delhi",city,552,2442,,2012-02-02T16:29:33Z,FALSE,en
1.25E+18,30171599,2020-04-01T03:04:00Z,vineetkaul,"#Shadow is our true companion. It seems tht it leaves us in #darkness bt it was always beside u, walking along with u Its jst d incapability of eyes tht u canü??t see it. Feel it with #heart, instead. U r nt alone n never were.

#Hope #Poetry @sudhirchaudhary #motivation #COVID19 https://t.co/gRkCEO83MV",Twitter for iPhone,,,,FALSE,FALSE,8847,2,IN,"New Delhi, India",city,2654,320,,2009-04-10T05:45:35Z,FALSE,en
1.25E+18,8.91E+17,2020-04-01T03:04:10Z,Neerajsimri,This #WuhanVirus / #ChinaVirus . Please. This is not #coronavirus . https://t.co/BjEU2RMVWw,Twitter for Android,,,,FALSE,FALSE,148,0,IN,"New Delhi, India",city,11,81,,2017-07-29T06:26:03Z,FALSE,en
1.25E+18,865215882,2020-04-01T03:04:12Z,AbhimanyuSARV,What an excellent gesture... We as a society should respect people who are working for us. #coronavirus https://t.co/rCfKrqdSOm,Twitter for iPhone,,,,FALSE,FALSE,128,2,IN,"Jaipur, India",city,68,24,,2012-10-06T19:56:23Z,FALSE,en
1.25E+18,469987004,2020-04-01T03:14:46Z,Vickypats66,"@ReportingDuo @DalaiLama @PIBHomeAffairs Since every State following the Guidelines of Supreme Court in releasing the old Prisoners during this #CoronaVirusPandemic Situation.Why innocent Sant Shri Asaram Bapu Ji still behind the bars ?
#CoronaRiskForPrisoners",Twitter for Android,,,,TRUE,FALSE,15072,0,IN,"Pune, India",city,807,910,,2012-01-21T06:20:11Z,FALSE,en
1.25E+18,1874489532,2020-04-01T03:15:15Z,hanchatemahesh,"@dpradhanbjp Sir can you please focus on MH Pune,#Trying to contact you but not getting any response. More than 2500 odiya people are in hungry for last 2days. Not a single help from state govtof MH not even from Odisha. Ready to help our people but need your guidance.

#COVID19",Twitter for Android,,,,TRUE,FALSE,795,0,IN,"Maharashtra, India",city,404,547,,2013-09-17T07:26:01Z,FALSE,en
1.25E+18,7.16E+17,2020-04-01T03:16:42Z,deepak_mragwani,"#NizamuddinMarkaz  it is ironic that #India is reading / listening collective foolishness which will prove costly soon , on April 1 #COVID19 !!!",Twitter for Android,1.25E+18,2777889812,ReportingDuo,FALSE,FALSE,216620,37,IN,"Rajasthan, India",city,9651,5573,,2016-04-02T02:53:08Z,FALSE,en
1.25E+18,1.19E+18,2020-04-01T03:17:26Z,SPREADH56668153,"What if the whole #CoronavirusPandemic 
is just a prank on #AprilFoolsDay ?

Wish so!",Twitter for Android,,1897514666,dpradhanbjp,FALSE,FALSE,11,0,IN,"Haveli, India",city,19,89,,2019-10-19T21:57:01Z,FALSE,en
1.25E+18,2781953065,2020-04-01T03:20:31Z,siva_madras,"#Odisha government took Hazrat Nizamuddhin returnee to hospital for quarantine with their family members.(Video from Pension lane,Buxi Bazar,Cuttack)
 #NizamuddinMarkaz
#TablighiJamaat
#IndiaFightsCoronavirus  #utkaladibasa #?¶??¶???ç?¶??¶??¶??¶??¶¶?¶?
#coronavirusodisha
#COVID19 #OdishaLockdown https://t.co/sUnuZKmyyD",Twitter for Android,,,,FALSE,FALSE,1031,0,IN,"Saidapet, India",city,7,101,,2014-08-31T08:51:58Z,FALSE,en
1.25E+18,3266969041,2020-04-01T03:20:49Z,SushruthPGowda,Wonderful response thanks @capt_amarinder wish it continues even after when #CoronavirusOutbreak is gone. https://t.co/QkpIqWLVsy,Twitter for Android,,,,FALSE,FALSE,413,0,IN,"Karnataka, India",city,198,588,,2015-07-03T08:41:23Z,FALSE,en
1.25E+18,322399068,2020-04-01T03:23:33Z,myselfskb,"World economy?òwill go into?òrecession?òthis year with a predicted loss of trillions of dollars due to the?ò#CoronavirusPandemic, spelling serious trouble for dvloping countries with the likely exception of?òIndia?òand?òChina

 @UN trade report

https://t.co/CY1S9f1PF9

@abhijitmajumder",Twitter for Android,,,,FALSE,FALSE,6749,0,IN,"Cuttack, Orissa",city,264,1739,,2011-06-23T03:26:13Z,FALSE,en
